id,go,sel
ENSG00000237303,False,False
ENSG00000215544,False,False
ENSG00000272949,False,False
ENSG00000258804,False,False
ENSG00000267551,False,False
ENSG00000240731,False,False
ENSG00000256310,False,False
ENSG00000235899,False,False
ENSG00000233047,False,False
ENSG00000219940,False,False
ENSG00000223181,False,False
ENSG00000256672,False,False
ENSG00000110455,True,False
ENSG00000106245,True,False
ENSG00000260650,False,False
ENSG00000232944,False,False
ENSG00000278301,False,False
ENSG00000237927,False,False
ENSG00000213403,False,False
ENSG00000259539,False,False
ENSG00000223749,False,False
ENSG00000270507,False,False
ENSG00000257093,True,False
ENSG00000178104,True,False
ENSG00000249263,False,False
ENSG00000259610,False,False
ENSG00000253714,False,False
ENSG00000241695,False,False
ENSG00000136213,True,False
ENSG00000241667,False,False
ENSG00000252074,False,False
ENSG00000136068,True,False
ENSG00000008256,True,False
ENSG00000206178,False,False
ENSG00000256948,False,False
ENSG00000030419,True,False
ENSG00000234718,False,False
ENSG00000145147,True,False
ENSG00000105185,True,False
ENSG00000154646,True,False
ENSG00000109625,True,False
ENSG00000260524,False,False
ENSG00000196787,True,False
ENSG00000160194,True,False
ENSG00000207380,False,False
ENSG00000234998,False,False
ENSG00000090487,True,False
ENSG00000249235,False,False
ENSG00000254154,False,False
ENSG00000283417,False,False
ENSG00000258230,False,False
ENSG00000276473,False,False
ENSG00000137441,True,False
ENSG00000221930,False,False
ENSG00000202358,False,False
ENSG00000261476,False,False
ENSG00000253461,False,False
ENSG00000224790,False,False
ENSG00000258820,False,False
ENSG00000180530,True,False
ENSG00000134986,True,False
ENSG00000139971,True,False
ENSG00000241625,False,False
ENSG00000255292,True,False
ENSG00000059122,True,False
ENSG00000267515,False,False
ENSG00000270826,False,False
ENSG00000269274,False,False
ENSG00000224966,False,False
ENSG00000103449,True,False
ENSG00000236480,False,False
ENSG00000183092,True,False
ENSG00000164438,True,False
ENSG00000232757,False,False
ENSG00000246308,False,False
ENSG00000249201,False,False
ENSG00000234071,False,False
ENSG00000070808,True,False
ENSG00000078747,True,False
ENSG00000116747,True,False
ENSG00000251536,False,False
ENSG00000196954,True,False
ENSG00000107902,True,False
ENSG00000230899,False,False
ENSG00000235246,False,False
ENSG00000253686,False,False
ENSG00000200831,False,False
ENSG00000234576,False,False
ENSG00000234768,False,False
ENSG00000207148,False,False
ENSG00000129691,True,False
ENSG00000075035,True,False
ENSG00000270335,False,False
ENSG00000059377,True,False
ENSG00000274776,False,False
ENSG00000206597,False,False
ENSG00000242186,False,False
ENSG00000284442,False,False
ENSG00000162434,True,False
ENSG00000225386,False,False
ENSG00000243642,False,False
ENSG00000162399,True,False
ENSG00000224216,False,False
ENSG00000215802,False,False
ENSG00000233191,False,False
ENSG00000270240,False,False
ENSG00000135063,True,False
ENSG00000254043,False,False
ENSG00000243498,False,False
ENSG00000143155,True,False
ENSG00000144868,True,False
ENSG00000252784,False,False
ENSG00000035141,True,False
ENSG00000138207,True,False
ENSG00000049130,True,False
ENSG00000207136,False,False
ENSG00000166508,True,False
ENSG00000211814,False,False
ENSG00000199165,True,False
ENSG00000136883,True,False
ENSG00000131873,True,False
ENSG00000226310,False,False
ENSG00000163428,True,False
ENSG00000125124,True,False
ENSG00000241163,False,False
ENSG00000160214,True,False
ENSG00000258624,False,False
ENSG00000278935,False,False
ENSG00000198798,False,False
ENSG00000253480,False,False
ENSG00000258436,True,False
ENSG00000270491,False,False
ENSG00000233867,False,False
ENSG00000230387,False,False
ENSG00000260983,False,False
ENSG00000200059,False,False
ENSG00000215520,False,False
ENSG00000182866,True,False
ENSG00000259339,False,False
ENSG00000171940,True,False
ENSG00000223729,False,False
ENSG00000239959,False,False
ENSG00000258071,False,False
ENSG00000251136,False,False
ENSG00000271235,False,False
ENSG00000259604,False,False
ENSG00000259659,False,False
ENSG00000250120,True,False
ENSG00000166997,True,False
ENSG00000127774,True,False
ENSG00000160961,True,False
ENSG00000273328,False,False
ENSG00000229118,False,False
ENSG00000179698,True,False
ENSG00000242552,False,False
ENSG00000201724,False,False
ENSG00000202297,False,False
ENSG00000266525,False,False
ENSG00000214376,True,False
ENSG00000258425,False,False
ENSG00000260756,False,False
ENSG00000243986,False,False
ENSG00000258563,False,False
ENSG00000228666,False,False
ENSG00000254309,False,False
ENSG00000126003,True,False
ENSG00000227313,False,False
ENSG00000176510,False,False
ENSG00000228799,False,False
ENSG00000237584,False,False
ENSG00000260986,False,False
ENSG00000211900,False,False
ENSG00000163673,True,False
ENSG00000249941,False,False
ENSG00000158055,True,False
ENSG00000271178,True,False
ENSG00000253488,False,False
ENSG00000223646,False,False
ENSG00000090432,True,False
ENSG00000249910,False,False
ENSG00000234008,False,False
ENSG00000234390,False,False
ENSG00000261616,False,False
ENSG00000138684,True,False
ENSG00000237415,False,False
ENSG00000252850,False,False
ENSG00000231139,False,False
ENSG00000139737,True,False
ENSG00000258566,False,False
ENSG00000229757,False,False
ENSG00000241728,False,False
ENSG00000123447,False,False
ENSG00000248885,False,False
ENSG00000284204,True,False
ENSG00000232499,False,False
ENSG00000164188,True,False
ENSG00000120738,True,False
ENSG00000188295,True,False
ENSG00000252292,False,False
ENSG00000166317,True,False
ENSG00000265758,False,False
ENSG00000222806,False,False
ENSG00000254438,False,False
ENSG00000234353,False,False
ENSG00000284135,False,False
ENSG00000006530,True,False
ENSG00000182888,False,False
ENSG00000148450,True,False
ENSG00000258944,False,False
ENSG00000256847,False,False
ENSG00000223669,False,False
ENSG00000223488,False,False
ENSG00000132155,True,False
ENSG00000278126,False,False
ENSG00000267344,False,False
ENSG00000270504,False,False
ENSG00000097096,True,False
ENSG00000131899,True,False
ENSG00000213083,False,False
ENSG00000276972,False,False
ENSG00000176302,True,False
ENSG00000199635,False,False
ENSG00000141570,True,False
ENSG00000267737,False,False
ENSG00000181374,True,False
ENSG00000265698,False,False
ENSG00000258565,False,False
ENSG00000124466,True,False
ENSG00000163013,True,False
ENSG00000169164,False,False
ENSG00000152782,True,False
ENSG00000172927,True,False
ENSG00000117569,True,False
ENSG00000254792,False,False
ENSG00000213028,False,False
ENSG00000250483,False,False
ENSG00000274551,False,False
ENSG00000269984,False,False
ENSG00000117691,True,False
ENSG00000183298,False,False
ENSG00000172260,True,False
ENSG00000122025,True,False
ENSG00000278743,False,False
ENSG00000269481,False,False
ENSG00000234229,False,False
ENSG00000280660,False,False
ENSG00000186810,True,False
ENSG00000261651,False,False
ENSG00000090565,True,False
ENSG00000252325,False,False
ENSG00000280040,False,False
ENSG00000233304,False,False
ENSG00000285210,False,False
ENSG00000264230,True,False
ENSG00000239256,False,False
ENSG00000278594,False,False
ENSG00000280407,False,False
ENSG00000184465,True,False
ENSG00000235916,False,False
ENSG00000231442,False,False
ENSG00000095110,True,False
ENSG00000281369,False,False
ENSG00000279942,False,False
ENSG00000269153,False,False
ENSG00000188558,True,False
ENSG00000265015,False,False
ENSG00000231039,False,False
ENSG00000131323,True,False
ENSG00000230415,False,False
ENSG00000267420,False,False
ENSG00000132879,True,False
ENSG00000242371,True,False
ENSG00000200494,False,False
ENSG00000226259,False,False
ENSG00000277863,False,False
ENSG00000230991,False,False
ENSG00000212469,False,False
ENSG00000113643,True,False
ENSG00000215003,False,False
ENSG00000213301,False,False
ENSG00000235069,False,False
ENSG00000184860,True,False
ENSG00000241743,False,False
ENSG00000222610,False,False
ENSG00000100276,True,False
ENSG00000249380,False,False
ENSG00000111291,True,False
ENSG00000228742,False,False
ENSG00000253005,False,False
ENSG00000202389,False,False
ENSG00000211957,True,False
ENSG00000189431,True,False
ENSG00000118058,True,False
ENSG00000078081,True,False
ENSG00000125247,True,False
ENSG00000199803,False,False
ENSG00000267046,False,False
ENSG00000260639,False,False
ENSG00000232487,False,False
ENSG00000202522,False,False
ENSG00000199753,False,False
ENSG00000259889,False,False
ENSG00000214759,False,False
ENSG00000215861,False,False
ENSG00000246339,False,False
ENSG00000231492,False,False
ENSG00000263155,True,False
ENSG00000007372,True,False
ENSG00000284179,True,False
ENSG00000278218,False,False
ENSG00000248637,False,False
ENSG00000253620,False,False
ENSG00000173535,True,False
ENSG00000258430,False,False
ENSG00000189091,True,False
ENSG00000136270,True,False
ENSG00000266066,False,False
ENSG00000230164,False,False
ENSG00000233999,True,False
ENSG00000253672,False,False
ENSG00000182329,False,False
ENSG00000250407,False,False
ENSG00000273032,False,False
ENSG00000201608,False,False
ENSG00000263327,False,False
ENSG00000101349,True,False
ENSG00000259891,False,False
ENSG00000279516,False,False
ENSG00000196169,True,False
ENSG00000095002,True,False
ENSG00000212207,False,False
ENSG00000188931,True,False
ENSG00000207838,False,False
ENSG00000276917,False,False
ENSG00000119729,True,False
ENSG00000230542,False,False
ENSG00000182175,True,False
ENSG00000271526,False,False
ENSG00000259710,False,False
ENSG00000129636,True,False
ENSG00000234349,False,False
ENSG00000216135,False,False
ENSG00000215871,False,False
ENSG00000199701,False,False
ENSG00000152253,True,True
ENSG00000253016,False,False
ENSG00000277825,False,False
ENSG00000244218,False,False
ENSG00000196415,True,False
ENSG00000236471,False,False
ENSG00000147873,True,False
ENSG00000213076,False,False
ENSG00000236654,False,False
ENSG00000172023,True,False
ENSG00000228787,False,False
ENSG00000276900,False,False
ENSG00000177770,False,False
ENSG00000117118,True,False
ENSG00000171489,True,False
ENSG00000224203,False,False
ENSG00000243554,False,False
ENSG00000207241,False,False
ENSG00000256950,True,False
ENSG00000268751,False,False
ENSG00000285970,False,False
ENSG00000248608,False,False
ENSG00000249866,False,False
ENSG00000184507,True,False
ENSG00000226597,False,False
ENSG00000189376,True,False
ENSG00000234081,False,False
ENSG00000087008,True,False
ENSG00000279431,False,False
ENSG00000248859,False,False
ENSG00000180211,False,False
ENSG00000198373,True,False
ENSG00000234069,False,False
ENSG00000215063,False,False
ENSG00000234894,False,False
ENSG00000091157,True,False
ENSG00000240486,False,False
ENSG00000253983,False,False
ENSG00000184530,True,False
ENSG00000172508,True,False
ENSG00000188280,False,False
ENSG00000243855,False,False
ENSG00000234274,False,False
ENSG00000251623,False,False
ENSG00000131475,True,False
ENSG00000169635,True,False
ENSG00000249053,False,False
ENSG00000270505,True,False
ENSG00000172377,True,False
ENSG00000233639,False,False
ENSG00000215474,True,False
ENSG00000203985,True,False
ENSG00000256861,True,False
ENSG00000255703,False,False
ENSG00000178796,False,False
ENSG00000220793,False,False
ENSG00000168878,True,False
ENSG00000227459,False,False
ENSG00000239615,False,False
ENSG00000266162,False,False
ENSG00000227180,False,False
ENSG00000229415,True,False
ENSG00000270623,False,False
ENSG00000120129,True,False
ENSG00000283683,False,False
ENSG00000234463,False,False
ENSG00000207379,False,False
ENSG00000256659,False,False
ENSG00000283936,False,False
ENSG00000212899,True,False
ENSG00000182798,False,False
ENSG00000221060,False,False
ENSG00000251182,False,False
ENSG00000185760,True,False
ENSG00000186522,True,False
ENSG00000258839,True,False
ENSG00000153802,True,False
ENSG00000261607,False,False
ENSG00000271465,False,False
ENSG00000284669,False,False
ENSG00000239995,False,False
ENSG00000278272,False,False
ENSG00000258994,False,False
ENSG00000251639,False,False
ENSG00000179818,False,False
ENSG00000207020,False,False
ENSG00000177613,True,False
ENSG00000279633,False,False
ENSG00000259213,False,False
ENSG00000277031,False,False
ENSG00000107282,True,False
ENSG00000285448,False,False
ENSG00000232982,False,False
ENSG00000244099,False,False
ENSG00000273611,True,False
ENSG00000146409,True,False
ENSG00000232485,False,False
ENSG00000240393,False,False
ENSG00000160563,True,False
ENSG00000138495,True,False
ENSG00000271035,False,False
ENSG00000005249,True,False
ENSG00000106018,True,False
ENSG00000204130,True,False
ENSG00000168004,True,False
ENSG00000135821,True,False
ENSG00000071564,True,False
ENSG00000229760,False,False
ENSG00000253715,False,False
ENSG00000223847,False,False
ENSG00000222345,False,False
ENSG00000215089,False,False
ENSG00000272444,False,False
ENSG00000229272,False,False
ENSG00000249459,False,False
ENSG00000262352,False,False
ENSG00000233551,False,False
ENSG00000130598,True,False
ENSG00000087586,True,True
ENSG00000234749,False,False
ENSG00000127947,True,False
ENSG00000252987,False,False
ENSG00000234523,False,False
ENSG00000131355,True,False
ENSG00000239704,True,False
ENSG00000280254,False,False
ENSG00000256069,False,False
ENSG00000266989,False,False
ENSG00000255204,False,False
ENSG00000165410,True,False
ENSG00000251887,False,False
ENSG00000253342,False,False
ENSG00000284071,False,False
ENSG00000184785,True,False
ENSG00000123416,True,False
ENSG00000246323,False,False
ENSG00000116731,True,False
ENSG00000215373,False,False
ENSG00000199851,False,False
ENSG00000184956,True,False
ENSG00000274658,False,False
ENSG00000281909,False,False
ENSG00000179967,False,False
ENSG00000233974,False,False
ENSG00000108516,False,False
ENSG00000080031,True,False
ENSG00000238250,False,False
ENSG00000237167,False,False
ENSG00000244184,False,False
ENSG00000235110,False,False
ENSG00000074706,True,False
ENSG00000129152,True,False
ENSG00000237531,False,False
ENSG00000253273,False,False
ENSG00000213225,False,False
ENSG00000134072,True,False
ENSG00000223506,False,False
ENSG00000147596,True,False
ENSG00000271657,False,False
ENSG00000202293,False,False
ENSG00000237978,False,False
ENSG00000067334,True,False
ENSG00000267603,False,False
ENSG00000206688,False,False
ENSG00000276147,False,False
ENSG00000284655,False,False
ENSG00000207432,False,False
ENSG00000111785,True,False
ENSG00000261243,False,False
ENSG00000185594,False,False
ENSG00000221393,False,False
ENSG00000253072,False,False
ENSG00000270723,False,False
ENSG00000254303,False,False
ENSG00000265973,False,False
ENSG00000180957,True,False
ENSG00000090863,True,False
ENSG00000130803,True,False
ENSG00000267295,False,False
ENSG00000264503,False,False
ENSG00000266075,False,False
ENSG00000140688,True,False
ENSG00000105983,True,False
ENSG00000070601,True,False
ENSG00000233760,False,False
ENSG00000265110,False,False
ENSG00000237940,False,False
ENSG00000248408,False,False
ENSG00000215244,False,False
ENSG00000278447,False,False
ENSG00000222488,False,False
ENSG00000227342,False,False
ENSG00000113558,True,False
ENSG00000213782,True,False
ENSG00000105357,True,False
ENSG00000253456,False,False
ENSG00000152592,True,False
ENSG00000136193,True,False
ENSG00000108559,True,False
ENSG00000241007,False,False
ENSG00000275502,False,False
ENSG00000248874,False,False
ENSG00000254579,False,False
ENSG00000166069,True,False
ENSG00000005379,True,False
ENSG00000075073,True,False
ENSG00000276993,False,False
ENSG00000123843,True,False
ENSG00000126266,True,False
ENSG00000204614,True,False
ENSG00000270094,False,False
ENSG00000275485,False,False
ENSG00000278146,False,False
ENSG00000221456,False,False
ENSG00000235213,False,False
ENSG00000223595,False,False
ENSG00000232010,False,False
ENSG00000174521,True,False
ENSG00000258711,False,False
ENSG00000202429,False,False
ENSG00000177234,False,False
ENSG00000185774,True,False
ENSG00000132259,True,False
ENSG00000224725,False,False
ENSG00000142515,True,False
ENSG00000272967,False,False
ENSG00000285888,False,False
ENSG00000172399,True,False
ENSG00000178719,True,False
ENSG00000237094,False,False
ENSG00000163435,True,False
ENSG00000264790,False,False
ENSG00000215070,False,False
ENSG00000197608,True,False
ENSG00000201931,False,False
ENSG00000277265,False,False
ENSG00000225470,False,False
ENSG00000266802,False,False
ENSG00000162944,True,False
ENSG00000236857,False,False
ENSG00000283273,False,False
ENSG00000213100,False,False
ENSG00000270423,False,False
ENSG00000166411,True,False
ENSG00000184840,True,False
ENSG00000248847,False,False
ENSG00000211895,True,False
ENSG00000069206,True,False
ENSG00000253894,False,False
ENSG00000264800,False,False
ENSG00000260869,False,False
ENSG00000276532,False,False
ENSG00000152266,True,False
ENSG00000155816,True,False
ENSG00000127743,True,False
ENSG00000159176,True,False
ENSG00000199153,True,False
ENSG00000106852,True,False
ENSG00000167711,True,False
ENSG00000282912,False,False
ENSG00000234335,False,False
ENSG00000227611,False,False
ENSG00000200279,False,False
ENSG00000255545,False,False
ENSG00000169291,True,False
ENSG00000170099,True,False
ENSG00000236732,False,False
ENSG00000264617,False,False
ENSG00000275708,False,False
ENSG00000226520,False,False
ENSG00000086065,True,False
ENSG00000116120,True,False
ENSG00000272968,True,False
ENSG00000264196,False,False
ENSG00000274615,False,False
ENSG00000272991,False,False
ENSG00000256739,False,False
ENSG00000120798,True,False
ENSG00000237321,False,False
ENSG00000111224,True,False
ENSG00000279479,False,False
ENSG00000205790,False,False
ENSG00000233476,False,False
ENSG00000137076,True,False
ENSG00000148356,True,False
ENSG00000231070,False,False
ENSG00000145506,True,False
ENSG00000011009,True,False
ENSG00000196758,False,False
ENSG00000175302,False,False
ENSG00000276770,False,False
ENSG00000273013,False,False
ENSG00000229649,False,False
ENSG00000248844,False,False
ENSG00000216490,True,False
ENSG00000165556,True,False
ENSG00000242073,False,False
ENSG00000240992,False,False
ENSG00000142173,True,False
ENSG00000223896,False,False
ENSG00000235049,False,False
ENSG00000283208,True,False
ENSG00000105609,True,False
ENSG00000283381,False,False
ENSG00000261239,False,False
ENSG00000162512,True,False
ENSG00000183401,False,False
ENSG00000251075,False,False
ENSG00000232576,False,False
ENSG00000117481,True,False
ENSG00000232894,False,False
ENSG00000265957,False,False
ENSG00000248907,False,False
ENSG00000170430,True,False
ENSG00000077327,True,False
ENSG00000206807,False,False
ENSG00000248918,False,False
ENSG00000187537,True,False
ENSG00000230229,False,False
ENSG00000232658,False,False
ENSG00000143771,True,False
ENSG00000230947,False,False
ENSG00000254810,False,False
ENSG00000102678,True,False
ENSG00000225391,False,False
ENSG00000280773,False,False
ENSG00000078098,True,False
ENSG00000285985,False,False
ENSG00000119943,True,False
ENSG00000254447,False,False
ENSG00000266947,False,False
ENSG00000260635,False,False
ENSG00000168758,True,False
ENSG00000254654,False,False
ENSG00000254975,False,False
ENSG00000205186,True,False
ENSG00000257884,False,False
ENSG00000249853,True,False
ENSG00000167414,True,False
ENSG00000271547,False,False
ENSG00000262636,False,False
ENSG00000236080,False,False
ENSG00000128165,True,False
ENSG00000224530,False,False
ENSG00000160695,True,False
ENSG00000159733,True,False
ENSG00000135241,True,False
ENSG00000138442,True,False
ENSG00000207752,True,False
ENSG00000151067,True,False
ENSG00000226487,False,False
ENSG00000207164,False,False
ENSG00000279558,False,False
ENSG00000108602,True,False
ENSG00000155868,True,False
ENSG00000283621,False,False
ENSG00000236576,False,False
ENSG00000214773,False,False
ENSG00000240882,False,False
ENSG00000174749,True,False
ENSG00000252577,False,False
ENSG00000256442,False,False
ENSG00000232908,False,False
ENSG00000166509,True,False
ENSG00000212520,False,False
ENSG00000253569,False,False
ENSG00000200852,False,False
ENSG00000225341,False,False
ENSG00000233217,False,False
ENSG00000280195,False,False
ENSG00000255551,False,False
ENSG00000225637,False,False
ENSG00000201433,False,False
ENSG00000116833,True,False
ENSG00000257609,False,False
ENSG00000235295,False,False
ENSG00000215297,False,False
ENSG00000237547,False,False
ENSG00000223174,False,False
ENSG00000156587,True,False
ENSG00000253214,False,False
ENSG00000261687,False,False
ENSG00000264491,False,False
ENSG00000276576,False,False
ENSG00000259840,False,False
ENSG00000223873,False,False
ENSG00000228484,False,False
ENSG00000160323,True,False
ENSG00000228536,False,False
ENSG00000221971,False,False
ENSG00000228221,False,False
ENSG00000272138,False,False
ENSG00000257825,False,False
ENSG00000214853,False,False
ENSG00000225212,False,False
ENSG00000115520,True,False
ENSG00000200552,False,False
ENSG00000261329,False,False
ENSG00000270859,False,False
ENSG00000249277,False,False
ENSG00000227360,False,False
ENSG00000201666,False,False
ENSG00000103034,True,False
ENSG00000264029,False,False
ENSG00000114650,True,False
ENSG00000104827,True,False
ENSG00000276824,False,False
ENSG00000229196,False,False
ENSG00000165323,True,False
ENSG00000103769,True,False
ENSG00000136098,True,False
ENSG00000227912,False,False
ENSG00000162496,True,False
ENSG00000255151,True,False
ENSG00000255187,False,False
ENSG00000283568,False,False
ENSG00000270510,False,False
ENSG00000185043,True,False
ENSG00000275438,False,False
ENSG00000200885,False,False
ENSG00000105880,True,False
ENSG00000283999,False,False
ENSG00000265233,False,False
ENSG00000197258,False,False
ENSG00000261211,False,False
ENSG00000249963,False,False
ENSG00000135451,True,False
ENSG00000272356,False,False
ENSG00000159322,True,False
ENSG00000261602,False,False
ENSG00000243646,True,False
ENSG00000245017,False,False
ENSG00000242970,False,False
ENSG00000103496,True,False
ENSG00000259953,False,False
ENSG00000173531,True,False
ENSG00000224702,False,False
ENSG00000237709,False,False
ENSG00000162490,True,False
ENSG00000270959,False,False
ENSG00000234882,False,False
ENSG00000279977,False,False
ENSG00000228509,False,False
ENSG00000204381,True,False
ENSG00000201980,False,False
ENSG00000274711,False,False
ENSG00000150687,True,False
ENSG00000212664,False,False
ENSG00000212961,False,False
ENSG00000115902,True,False
ENSG00000142538,True,False
ENSG00000278475,False,False
ENSG00000125999,True,False
ENSG00000130487,True,False
ENSG00000188765,False,False
ENSG00000159882,True,False
ENSG00000257429,False,False
ENSG00000259544,False,False
ENSG00000282527,False,False
ENSG00000213451,False,False
ENSG00000125503,True,False
ENSG00000278974,False,False
ENSG00000273489,False,False
ENSG00000266718,False,False
ENSG00000185187,True,False
ENSG00000275954,False,False
ENSG00000235193,False,False
ENSG00000105486,True,False
ENSG00000240661,False,False
ENSG00000254134,False,False
ENSG00000277017,False,False
ENSG00000270451,False,False
ENSG00000279065,False,False
ENSG00000232573,False,False
ENSG00000110852,True,False
ENSG00000206804,False,False
ENSG00000237772,False,False
ENSG00000215196,False,False
ENSG00000256986,False,False
ENSG00000160959,True,False
ENSG00000159961,True,False
ENSG00000221840,True,False
ENSG00000212442,False,False
ENSG00000200738,False,False
ENSG00000215930,False,False
ENSG00000225366,False,False
ENSG00000076356,True,False
ENSG00000243521,False,False
ENSG00000196119,True,False
ENSG00000180182,True,False
ENSG00000188021,True,False
ENSG00000280646,False,False
ENSG00000254517,False,False
ENSG00000201642,False,False
ENSG00000283435,False,False
ENSG00000023892,True,False
ENSG00000126970,True,False
ENSG00000249500,False,False
ENSG00000201285,False,False
ENSG00000226270,False,False
ENSG00000163132,True,False
ENSG00000221583,False,False
ENSG00000059145,True,False
ENSG00000259577,False,False
ENSG00000249301,False,False
ENSG00000275178,False,False
ENSG00000211972,True,False
ENSG00000079435,True,False
ENSG00000265453,False,False
ENSG00000261795,False,False
ENSG00000263788,False,False
ENSG00000172728,True,False
ENSG00000281420,False,False
ENSG00000137033,True,False
ENSG00000223624,False,False
ENSG00000256077,False,False
ENSG00000270316,True,False
ENSG00000207289,False,False
ENSG00000199857,False,False
ENSG00000257842,False,False
ENSG00000213152,False,False
ENSG00000234714,False,False
ENSG00000129460,True,False
ENSG00000256537,False,False
ENSG00000205716,False,False
ENSG00000274621,False,False
ENSG00000225554,False,False
ENSG00000213664,False,False
ENSG00000073861,True,False
ENSG00000267454,False,False
ENSG00000285564,False,False
ENSG00000207389,False,False
ENSG00000152601,True,False
ENSG00000112041,True,False
ENSG00000177034,True,False
ENSG00000259548,False,False
ENSG00000278893,False,False
ENSG00000231721,False,False
ENSG00000122756,True,False
ENSG00000227102,False,False
ENSG00000266139,False,False
ENSG00000259976,False,False
ENSG00000277089,False,False
ENSG00000233733,False,False
ENSG00000119638,True,False
ENSG00000170920,True,False
ENSG00000207507,False,False
ENSG00000073008,True,False
ENSG00000081853,True,False
ENSG00000199540,False,False
ENSG00000241052,False,False
ENSG00000155093,True,False
ENSG00000227206,False,False
ENSG00000168887,True,False
ENSG00000167094,True,False
ENSG00000204227,True,False
ENSG00000285587,False,False
ENSG00000278527,False,False
ENSG00000180979,True,False
ENSG00000274409,False,False
ENSG00000222031,False,False
ENSG00000157782,True,False
ENSG00000274162,False,False
ENSG00000160185,True,False
ENSG00000285813,False,False
ENSG00000228420,False,False
ENSG00000259155,False,False
ENSG00000231105,False,False
ENSG00000226770,False,False
ENSG00000275128,False,False
ENSG00000234512,False,False
ENSG00000257365,True,False
ENSG00000152382,True,False
ENSG00000278385,False,False
ENSG00000143363,True,False
ENSG00000225937,False,False
ENSG00000204612,True,False
ENSG00000211838,False,False
ENSG00000184162,True,False
ENSG00000264562,False,False
ENSG00000250532,False,False
ENSG00000215271,True,False
ENSG00000284561,False,False
ENSG00000251663,False,False
ENSG00000139537,True,False
ENSG00000281741,False,False
ENSG00000212952,False,False
ENSG00000232296,False,False
ENSG00000263914,False,False
ENSG00000114805,True,False
ENSG00000283744,False,False
ENSG00000260291,False,False
ENSG00000169609,True,False
ENSG00000109861,True,False
ENSG00000264843,False,False
ENSG00000267526,False,False
ENSG00000186654,True,False
ENSG00000232149,False,False
ENSG00000118094,True,False
ENSG00000279569,False,False
ENSG00000260505,False,False
ENSG00000235849,False,False
ENSG00000233383,False,False
ENSG00000199273,False,False
ENSG00000282418,False,False
ENSG00000254811,False,False
ENSG00000257346,False,False
ENSG00000223867,False,False
ENSG00000236189,False,False
ENSG00000111676,True,False
ENSG00000118507,True,False
ENSG00000267509,False,False
ENSG00000275833,False,False
ENSG00000237445,False,False
ENSG00000270549,False,False
ENSG00000226660,True,False
ENSG00000082014,True,False
ENSG00000173698,True,False
ENSG00000271464,False,False
ENSG00000230879,False,False
ENSG00000240317,False,False
ENSG00000285593,False,False
ENSG00000270975,False,False
ENSG00000201683,False,False
ENSG00000252485,False,False
ENSG00000165623,True,False
ENSG00000232002,False,False
ENSG00000236123,False,False
ENSG00000207144,False,False
ENSG00000204362,False,False
ENSG00000254790,False,False
ENSG00000264968,False,False
ENSG00000270453,False,False
ENSG00000255226,False,False
ENSG00000250708,False,False
ENSG00000200075,False,False
ENSG00000215553,False,False
ENSG00000227705,False,False
ENSG00000108679,True,False
ENSG00000226822,False,False
ENSG00000233933,False,False
ENSG00000103091,True,False
ENSG00000206838,False,False
ENSG00000199394,False,False
ENSG00000268598,False,False
ENSG00000229263,False,False
ENSG00000274797,False,False
ENSG00000113812,True,False
ENSG00000248555,False,False
ENSG00000261625,False,False
ENSG00000251789,False,False
ENSG00000259368,False,False
ENSG00000067248,True,False
ENSG00000101440,True,False
ENSG00000198815,True,False
ENSG00000199461,False,False
ENSG00000135525,True,False
ENSG00000254077,False,False
ENSG00000284388,False,False
ENSG00000076706,True,False
ENSG00000162894,True,False
ENSG00000217083,False,False
ENSG00000254574,False,False
ENSG00000240418,False,False
ENSG00000255452,False,False
ENSG00000253352,False,False
ENSG00000246203,False,False
ENSG00000092098,True,False
ENSG00000274164,False,False
ENSG00000005884,True,False
ENSG00000283645,False,False
ENSG00000250493,False,False
ENSG00000235059,False,False
ENSG00000278418,False,False
ENSG00000201321,False,False
ENSG00000244038,True,False
ENSG00000151338,True,False
ENSG00000140835,True,False
ENSG00000228252,False,False
ENSG00000238168,False,False
ENSG00000264729,False,False
ENSG00000200959,False,False
ENSG00000214653,False,False
ENSG00000220412,False,False
ENSG00000133739,True,False
ENSG00000135387,True,False
ENSG00000225505,False,False
ENSG00000166603,True,False
ENSG00000261084,False,False
ENSG00000141127,True,False
ENSG00000266908,False,False
ENSG00000267593,False,False
ENSG00000229165,False,False
ENSG00000275774,True,False
ENSG00000018510,True,False
ENSG00000249462,False,False
ENSG00000284452,False,False
ENSG00000241406,False,False
ENSG00000205133,True,False
ENSG00000265635,False,False
ENSG00000234312,False,False
ENSG00000230432,False,False
ENSG00000212724,True,False
ENSG00000158477,True,False
ENSG00000273096,False,False
ENSG00000242995,False,False
ENSG00000269935,False,False
ENSG00000233448,False,False
ENSG00000241821,False,False
ENSG00000258159,False,False
ENSG00000235532,False,False
ENSG00000267609,False,False
ENSG00000081913,True,False
ENSG00000261914,False,False
ENSG00000281920,False,False
ENSG00000231159,False,False
ENSG00000277526,False,False
ENSG00000223800,False,False
ENSG00000254721,False,False
ENSG00000206853,False,False
ENSG00000278979,False,False
ENSG00000236510,False,False
ENSG00000226573,False,False
ENSG00000148680,True,False
ENSG00000189190,True,False
ENSG00000258791,False,False
ENSG00000258578,False,False
ENSG00000270689,False,False
ENSG00000227544,False,False
ENSG00000235045,False,False
ENSG00000250423,True,False
ENSG00000176236,False,False
